age,workclass,education,marital status,occupation,relationship,race,gender,capital gain,capital loss,hours per week,income,income_value
56,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,>50K,1238748
66,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K,30882
45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,37514
64,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,30581
38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,>50K,647874
43,Local-gov,Some-college,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,<=50K,38878
37,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,49,<=50K,40783
19,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,<=50K,45486
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K,47559
50,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K,45463
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K,1154811
56,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,>50K,872957
28,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K,38557
27,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,34,<=50K,37822
42,Private,Masters,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,41124
34,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K,49316
19,Private,11th,Never-married,Sales,Own-child,White,Male,0,0,30,<=50K,35656
68,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K,811810
28,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,>50K,872601
81,,Some-college,Widowed,,Unmarried,White,Female,0,0,4,<=50K,33146
22,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,<=50K,47170
58,Private,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K,38078
31,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,25,<=50K,45922
17,Local-gov,11th,Never-married,Protective-serv,Own-child,White,Male,0,0,30,<=50K,45703
23,Private,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,23,<=50K,48121
25,Private,12th,Never-married,Other-service,Other-relative,White,Male,0,0,40,<=50K,35897
47,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K,47881
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,>50K,1045946
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,45749
46,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K,852497
38,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,<=50K,35401
23,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,<=50K,40286
34,Private,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,35,<=50K,41777
33,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,>50K,814198
38,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,0,0,20,<=50K,35699
52,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K,31862
50,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,33,<=50K,42548
35,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K,46097
44,Private,HS-grad,Never-married,Sales,Other-relative,White,Female,0,0,15,<=50K,44895
38,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Own-child,White,Male,0,0,50,<=50K,44330
29,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K,1464814
33,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K,41184
29,,HS-grad,Never-married,,Not-in-family,White,Male,0,0,40,<=50K,42749
18,Private,11th,Never-married,Sales,Own-child,White,Female,0,0,30,<=50K,35961
43,Private,Prof-school,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,<=50K,39279
42,Private,Assoc-voc,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,40,<=50K,40450
42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K,47770
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,<=50K,36838
36,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,<=50K,41717
41,State-gov,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,>50K,1312417
30,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K,30463
21,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,35,<=50K,42216
33,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,>50K,930550
19,,Some-college,Never-married,,Own-child,White,Male,0,0,15,<=50K,35300
19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,<=50K,31792
35,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K,39100
43,Private,HS-grad,Divorced,Tech-support,Unmarried,Black,Female,0,0,35,<=50K,35821
45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,24,<=50K,33529
25,Private,Bachelors,Never-married,Exec-managerial,Own-child,Black,Male,0,0,50,<=50K,42242
39,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K,43689
26,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K,32309
60,Private,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,10,<=50K,30252
52,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,>50K,155646
22,Private,12th,Never-married,Transport-moving,Unmarried,White,Male,0,0,30,<=50K,32483
23,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K,41135
46,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K,44810
34,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,<=50K,46282
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K,191468
38,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K,40310
56,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,<=50K,34487
55,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K,43247
23,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K,46370
39,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K,48573
24,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,0,0,30,<=50K,31417
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K,478452
47,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K,301770
25,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,<=50K,46207
34,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,>50K,873154
19,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0,0,28,<=50K,43404
32,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,<=50K,41956
49,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K,896678
40,,7th-8th,Separated,,Not-in-family,White,Female,0,0,8,<=50K,40409
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,<=50K,38684
59,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,<=50K,49887
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,>50K,1103097
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,<=50K,40078
32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K,32161
17,Private,11th,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,15,<=50K,33386
57,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,>50K,682439
17,Self-emp-not-inc,12th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,<=50K,37694
27,Private,Bachelors,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,39597
41,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K,35460
62,,Doctorate,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,0,0,40,>50K,1179444
19,Private,11th,Never-married,Sales,Not-in-family,White,Female,0,0,25,<=50K,44224
41,Private,5th-6th,Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K,36876
39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,>50K,1236838
30,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K,31769
37,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K,847074
18,Private,11th,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,<=50K,40525
40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,>50K,1339391
24,Private,HS-grad,Never-married,Sales,Other-relative,White,Male,0,0,40,<=50K,30121
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K,31999
48,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K,35743
51,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K,614324
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,45626
43,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K,36172
34,Private,Prof-school,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,<=50K,48157
41,Private,Assoc-voc,Separated,Craft-repair,Not-in-family,White,Male,0,0,30,<=50K,45690
25,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K,39028
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,50,<=50K,49603
35,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,70,<=50K,45078
42,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,<=50K,42254
26,Local-gov,HS-grad,Never-married,Other-service,Other-relative,White,Male,0,0,16,<=50K,36722
46,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,<=50K,32058
39,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,>50K,867863
18,,10th,Never-married,,Own-child,White,Male,0,0,40,<=50K,30672
29,Private,Some-college,Never-married,Sales,Own-child,Black,Male,0,0,80,<=50K,47247
39,Private,Some-college,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,>50K,184120
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K,875960
40,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,>50K,307331
43,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K,90752
32,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K,42815
31,Private,10th,Divorced,Sales,Other-relative,White,Female,0,0,40,<=50K,31550
19,,Some-college,Never-married,,Own-child,White,Male,0,0,35,<=50K,31631
44,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K,129355
46,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,>50K,526835
53,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K,239254
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K,43443
41,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K,38996
35,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Male,0,0,40,<=50K,45975
48,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,<=50K,35716
28,State-gov,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K,34770
44,Private,Bachelors,Widowed,Prof-specialty,Unmarried,White,Female,0,0,32,<=50K,41266
20,,Some-college,Never-married,,Own-child,White,Female,0,0,40,<=50K,37650
51,Local-gov,Prof-school,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K,30328
28,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,0,0,50,<=50K,36927
36,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0,0,60,<=50K,40510
28,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,<=50K,45725
21,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K,39221
34,,Bachelors,Married-civ-spouse,,Husband,White,Male,0,0,30,<=50K,42473
36,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,42327
25,,Assoc-acdm,Never-married,,Own-child,White,Female,0,0,80,<=50K,32561
31,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,<=50K,42086
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,<=50K,44448
49,Local-gov,11th,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,<=50K,37758
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,48995
64,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,351594
27,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,55,<=50K,44700
18,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,20,<=50K,40689
68,Private,9th,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,44,<=50K,36778
64,Private,Doctorate,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,80,>50K,841104
36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K,47057
21,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,24,<=50K,46013
22,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0,0,30,<=50K,48000
61,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K,42069
24,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,10,<=50K,39535
49,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K,644474
25,Private,Some-college,Separated,Priv-house-serv,Other-relative,White,Female,0,0,30,<=50K,43975
66,,HS-grad,Married-civ-spouse,,Husband,Black,Male,0,0,40,<=50K,35458
29,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,<=50K,32105
22,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,0,0,40,<=50K,41662
57,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K,44703
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K,563872
20,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,<=50K,40880
47,Private,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,>50K,829901
22,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,<=50K,36501
59,Self-emp-inc,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,>50K,390046
42,State-gov,Masters,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,>50K,1207998
64,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,<=50K,43379
29,Federal-gov,HS-grad,Married-spouse-absent,Other-service,Unmarried,Black,Male,0,0,40,<=50K,34351
25,State-gov,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,20,<=50K,38956
62,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K,31344
21,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,0,0,40,<=50K,41275
46,Private,10th,Divorced,Machine-op-inspct,Unmarried,Black,Male,0,0,40,<=50K,35407
21,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,19,<=50K,48366
18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,18,<=50K,42990
33,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K,1369080
63,Private,1st-4th,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K,30794
52,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,52,>50K,644844
17,Private,9th,Never-married,Sales,Own-child,Black,Male,0,0,22,<=50K,32559
31,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K,41447
35,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K,47353
31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K,255542
51,State-gov,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K,37031
48,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K,47186
28,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K,46833
42,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K,48461
38,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K,46324
43,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K,1350457
30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K,40359
24,Private,12th,Never-married,Sales,Other-relative,White,Male,0,0,55,<=50K,48307
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K,341788
50,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,<=50K,39204
22,Private,HS-grad,Separated,Other-service,Other-relative,White,Male,0,0,35,<=50K,36417
18,State-gov,HS-grad,Never-married,Adm-clerical,Own-child,Black,Male,0,0,15,<=50K,45595
53,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K,745208
40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,>50K,883877
36,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,<=50K,42974
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,>50K,890819
39,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,12,<=50K,37210
46,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K,31292
26,Local-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,<=50K,33719
19,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,15,<=50K,33275
24,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,40,<=50K,45702
28,Private,Masters,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,<=50K,46724
25,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,<=50K,31892
44,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K,1221412
38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K,48249
42,State-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,<=50K,46129
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,<=50K,32892
36,Private,Bachelors,Never-married,Exec-managerial,Other-relative,White,Male,0,0,50,<=50K,40219
47,Private,Bachelors,Never-married,Sales,Not-in-family,Black,Male,0,0,60,>50K,73226
